"City,""colYear"",""colMonth"",""prom_arribades"""
"Orlando,""2008"",""1"",""18.0000"""
"Orlando,""2008"",""5"",""-5.0000"""
"Orlando,""2008"",""11"",""-20.0000"""
"Orlando,""2008"",""12"",""-6.0000"""
"Oxnard,""2004"",""4"",""-2.0000"""
"Palm Springs,""1990"",""1"",""10.0000"""
"Palm Springs,""1999"",""12"",""-7.0000"""
"Palm Springs,""2007"",""5"",""-5.0000"""
"Palm Springs,""2008"",""8"",""-13.0000"""
"Palmdale,""1991"",""4"",""-11.0000"""
"Pasco,""1996"",""7"",""11.0000"""
"Pasco,""2008"",""11"",""7.0000"""
"Pensacola,""1989"",""8"",""-11.0000"""
"Pensacola,""1989"",""11"",""-5.0000"""
"Pensacola,""1991"",""6"",""6.0000"""
"Pensacola,""1994"",""10"",""-15.0000"""
"Pensacola,""1995"",""1"",""5.0000"""
"Pensacola,""1995"",""7"",""-2.0000"""
"Pensacola,""1995"",""9"",""12.0000"""
"Pensacola,""2000"",""11"",""22.0000"""
"Pensacola,""2005"",""7"",""-5.0000"""
"Pensacola,""2008"",""12"",""7.0000"""
"Peoria,""2003"",""4"",""-9.0000"""
"Peoria,""2004"",""11"",""-8.0000"""
"Peoria,""2006"",""4"",""-2.0000"""
"Philadelphia,""1988"",""7"",""-1.0000"""
"Philadelphia,""1988"",""8"",""3.0000"""
"Philadelphia,""1988"",""11"",""3.0000"""
"Philadelphia,""1989"",""2"",""3.0000"""
"Philadelphia,""1990"",""4"",""3.0000"""
"Philadelphia,""1990"",""11"",""-12.0000"""
"Philadelphia,""1991"",""7"",""-7.0000"""
"Philadelphia,""1991"",""8"",""66.0000"""
"Philadelphia,""1991"",""11"",""-5.0000"""
"Philadelphia,""1992"",""11"",""10.0000"""
"Philadelphia,""1992"",""12"",""14.0000"""
"Philadelphia,""1993"",""2"",""-13.0000"""
"Philadelphia,""1993"",""4"",""-17.0000"""
"Philadelphia,""1993"",""8"",""-8.5000"""
"Philadelphia,""1995"",""1"",""51.0000"""
"Philadelphia,""1995"",""3"",""-10.0000"""
"Philadelphia,""1995"",""9"",""45.0000"""
"Philadelphia,""1996"",""4"",""4.5000"""
"Philadelphia,""1997"",""1"",""-9.5000"""
"Philadelphia,""1997"",""2"",""38.0000"""
"Philadelphia,""1997"",""4"",""-9.0000"""
"Philadelphia,""1997"",""9"",""3.0000"""
"Philadelphia,""1997"",""11"",""-9.0000"""
"Philadelphia,""1998"",""10"",""26.0000"""
"Philadelphia,""1999"",""2"",""96.0000"""
"Philadelphia,""1999"",""3"",""35.0000"""
"Philadelphia,""1999"",""4"",""-1.0000"""
"Philadelphia,""1999"",""8"",""-13.0000"""
"Philadelphia,""1999"",""9"",""-9.0000"""
"Philadelphia,""1999"",""12"",""-10.0000"""
"Philadelphia,""2000"",""12"",""3.0000"""
"Philadelphia,""2002"",""1"",""-23.0000"""
"Philadelphia,""2002"",""3"",""-10.0000"""
"Philadelphia,""2002"",""4"",""-5.0000"""
"Philadelphia,""2002"",""5"",""-2.0000"""
"Philadelphia,""2002"",""6"",""13.0000"""
"Philadelphia,""2002"",""7"",""-9.5000"""
"Philadelphia,""2002"",""11"",""-23.0000"""
"Philadelphia,""2003"",""2"",""-18.0000"""
"Philadelphia,""2003"",""8"",""5.0000"""
"Philadelphia,""2003"",""9"",""14.0000"""
"Philadelphia,""2004"",""2"",""-17.0000"""
"Philadelphia,""2004"",""8"",""2.0000"""
"Philadelphia,""2004"",""12"",""42.0000"""
"Philadelphia,""2005"",""2"",""70.0000"""
"Philadelphia,""2005"",""9"",""-16.0000"""
"Philadelphia,""2006"",""1"",""-26.0000"""
"Philadelphia,""2006"",""7"",""12.0000"""
"Philadelphia,""2006"",""9"",""-4.0000"""
"Philadelphia,""2007"",""5"",""-19.0000"""
"Philadelphia,""2007"",""7"",""93.0000"""
"Philadelphia,""2007"",""8"",""10.0000"""
"Philadelphia,""2008"",""4"",""3.0000"""
"Philadelphia,""2008"",""7"",""-13.0000"""
"Philadelphia,""2008"",""10"",""18.0000"""
"Phoenix,""1987"",""11"",""32.0000"""
"Phoenix,""1988"",""4"",""41.0000"""
"Phoenix,""1988"",""5"",""2.0000"""
"Phoenix,""1988"",""6"",""10.0000"""
"Phoenix,""1988"",""9"",""-8.0000"""
"Phoenix,""1988"",""11"",""3.0000"""
"Phoenix,""1989"",""9"",""3.0000"""
"Phoenix,""1990"",""4"",""5.0000"""
"Phoenix,""1990"",""6"",""2.0000"""
"Phoenix,""1990"",""9"",""56.0000"""
"Phoenix,""1990"",""10"",""-18.0000"""
"Phoenix,""1990"",""12"",""36.0000"""
"Phoenix,""1991"",""1"",""-12.0000"""
"Phoenix,""1991"",""6"",""-5.0000"""
"Phoenix,""1991"",""7"",""-2.0000"""
"Phoenix,""1991"",""11"",""-3.0000"""
"Phoenix,""1992"",""3"",""0.0000"""
"Phoenix,""1992"",""5"",""0.0000"""
"Phoenix,""1992"",""7"",""-16.0000"""
"Phoenix,""1992"",""9"",""-6.0000"""
"Phoenix,""1992"",""10"",""-2.0000"""
"Phoenix,""1992"",""11"",""-5.5000"""
"Phoenix,""1993"",""1"",""48.0000"""
"Phoenix,""1993"",""2"",""-24.0000"""
"Phoenix,""1993"",""3"",""2.0000"""
"Phoenix,""1993"",""7"",""-2.0000"""
"Phoenix,""1993"",""10"",""-7.0000"""
"Phoenix,""1993"",""11"",""-4.5000"""
"Phoenix,""1993"",""12"",""3.0000"""
"Phoenix,""1994"",""1"",""-14.0000"""
"Phoenix,""1994"",""4"",""9.0000"""
"Phoenix,""1994"",""5"",""16.0000"""
"Phoenix,""1994"",""8"",""-4.0000"""
"Phoenix,""1994"",""9"",""0.0000"""
"Phoenix,""1994"",""11"",""-10.0000"""
"Phoenix,""1995"",""2"",""-13.0000"""
"Phoenix,""1995"",""3"",""10.0000"""
"Phoenix,""1995"",""4"",""7.0000"""
"Phoenix,""1995"",""5"",""3.5000"""
"Phoenix,""1995"",""8"",""-7.0000"""
"Phoenix,""1995"",""12"",""1.0000"""
"Phoenix,""1996"",""1"",""-14.0000"""
"Phoenix,""1996"",""2"",""98.0000"""
"Phoenix,""1996"",""3"",""-15.0000"""
"Phoenix,""1996"",""5"",""25.0000"""
"Phoenix,""1996"",""12"",""-5.0000"""
"Phoenix,""1997"",""2"",""-4.0000"""
"Phoenix,""1997"",""6"",""0.0000"""
"Phoenix,""1997"",""10"",""-7.0000"""
"Phoenix,""1997"",""11"",""5.5000"""
"Phoenix,""1997"",""12"",""22.0000"""
"Phoenix,""1998"",""2"",""7.0000"""
"Phoenix,""1998"",""3"",""30.0000"""
"Phoenix,""1998"",""4"",""0.0000"""
"Phoenix,""1998"",""5"",""4.0000"""
"Phoenix,""1998"",""6"",""-8.5000"""
"Phoenix,""1998"",""8"",""16.0000"""
"Phoenix,""1998"",""10"",""40.0000"""
"Phoenix,""1999"",""7"",""54.5000"""
"Phoenix,""1999"",""11"",""23.5000"""
"Phoenix,""2000"",""2"",""16.5000"""
"Phoenix,""2000"",""4"",""36.0000"""
"Phoenix,""2000"",""5"",""24.0000"""
"Phoenix,""2000"",""6"",""-1.0000"""
"Phoenix,""2002"",""8"",""6.5000"""
"Phoenix,""2003"",""3"",""27.0000"""
"Phoenix,""2003"",""4"",""-1.0000"""
"Phoenix,""2003"",""7"",""7.0000"""
"Phoenix,""2003"",""8"",""-14.0000"""
"Phoenix,""2003"",""9"",""-13.0000"""
"Phoenix,""2003"",""10"",""-2.0000"""
"Phoenix,""2003"",""12"",""16.0000"""
"Phoenix,""2004"",""1"",""-3.5000"""
"Phoenix,""2004"",""2"",""117.0000"""
"Phoenix,""2004"",""6"",""5.0000"""
"Phoenix,""2004"",""7"",""6.0000"""
"Phoenix,""2004"",""8"",""-2.5000"""
"Phoenix,""2005"",""1"",""20.5000"""
"Phoenix,""2005"",""5"",""-24.0000"""
"Phoenix,""2005"",""6"",""4.0000"""
"Phoenix,""2005"",""9"",""0.5000"""
"Phoenix,""2005"",""10"",""37.0000"""
"Phoenix,""2005"",""11"",""3.0000"""
"Phoenix,""2006"",""2"",""-1.0000"""
"Phoenix,""2006"",""3"",""10.0000"""
"Phoenix,""2006"",""4"",""0.5000"""
"Phoenix,""2006"",""5"",""-25.0000"""
"Phoenix,""2006"",""6"",""23.0000"""
"Phoenix,""2006"",""8"",""-5.0000"""
"Phoenix,""2006"",""9"",""30.0000"""
"Phoenix,""2006"",""12"",""-15.0000"""
"Phoenix,""2007"",""2"",""-12.5000"""
"Phoenix,""2007"",""3"",""155.0000"""
"Phoenix,""2007"",""4"",""-4.0000"""
"Phoenix,""2007"",""6"",""9.0000"""
"Phoenix,""2007"",""11"",""73.0000"""
"Phoenix,""2007"",""12"",""4.0000"""
"Phoenix,""2008"",""1"",""-10.0000"""
"Phoenix,""2008"",""2"",""10.0000"""
"Phoenix,""2008"",""3"",""102.0000"""
"Phoenix,""2008"",""4"",""-2.5000"""
"Phoenix,""2008"",""5"",""-18.5000"""
"Phoenix,""2008"",""7"",""44.5000"""
"Phoenix,""2008"",""9"",""-13.0000"""
"Phoenix,""2008"",""10"",""-8.0000"""
"Pittsburgh,""1988"",""1"",""-10.0000"""
"Pittsburgh,""1988"",""2"",""0.0000"""
"Pittsburgh,""1988"",""3"",""32.0000"""
"Pittsburgh,""1988"",""4"",""15.5000"""
"Pittsburgh,""1988"",""6"",""19.0000"""
"Pittsburgh,""1988"",""8"",""40.0000"""
"Pittsburgh,""1988"",""9"",""3.0000"""
"Pittsburgh,""1989"",""2"",""6.0000"""
"Pittsburgh,""1989"",""3"",""-9.0000"""
"Pittsburgh,""1989"",""6"",""-1.0000"""
"Pittsburgh,""1989"",""8"",""6.0000"""
"Pittsburgh,""1989"",""9"",""1.0000"""
"Pittsburgh,""1989"",""10"",""15.0000"""
"Pittsburgh,""1990"",""1"",""-5.0000"""
"Pittsburgh,""1990"",""2"",""-4.0000"""
"Pittsburgh,""1990"",""3"",""0.0000"""
"Pittsburgh,""1990"",""7"",""14.0000"""
"Pittsburgh,""1990"",""11"",""-4.0000"""
"Pittsburgh,""1991"",""2"",""-4.5000"""
"Pittsburgh,""1991"",""4"",""-1.0000"""
"Pittsburgh,""1991"",""6"",""14.0000"""
"Pittsburgh,""1991"",""12"",""1.0000"""
"Pittsburgh,""1992"",""1"",""-1.0000"""
"Pittsburgh,""1992"",""3"",""2.0000"""
"Pittsburgh,""1992"",""5"",""-0.5000"""
"Pittsburgh,""1992"",""6"",""14.0000"""
"Pittsburgh,""1992"",""8"",""11.5000"""
"Pittsburgh,""1992"",""9"",""-6.0000"""
"Pittsburgh,""1993"",""3"",""10.0000"""
"Pittsburgh,""1993"",""4"",""8.0000"""
"Pittsburgh,""1993"",""7"",""-9.0000"""
"Pittsburgh,""1994"",""1"",""15.0000"""
"Pittsburgh,""1994"",""4"",""-9.0000"""
"Pittsburgh,""1994"",""8"",""34.0000"""
"Pittsburgh,""1994"",""9"",""2.0000"""
"Pittsburgh,""1994"",""12"",""11.0000"""
"Pittsburgh,""1995"",""7"",""1.0000"""
"Pittsburgh,""1995"",""11"",""43.0000"""
"Pittsburgh,""1996"",""4"",""3.0000"""
"Pittsburgh,""1996"",""8"",""33.0000"""
"Pittsburgh,""1996"",""9"",""-5.0000"""
"Pittsburgh,""1996"",""10"",""0.0000"""
"Pittsburgh,""1996"",""11"",""19.0000"""
"Pittsburgh,""1996"",""12"",""4.0000"""
"Pittsburgh,""1997"",""1"",""-7.0000"""
"Pittsburgh,""1997"",""4"",""11.0000"""
"Pittsburgh,""1997"",""5"",""-3.0000"""
"Pittsburgh,""1997"",""7"",""99.0000"""
"Pittsburgh,""1997"",""11"",""15.0000"""
"Pittsburgh,""1998"",""3"",""-12.0000"""
"Pittsburgh,""1998"",""8"",""11.0000"""
"Pittsburgh,""1998"",""11"",""-5.0000"""
"Pittsburgh,""1999"",""1"",""41.0000"""
"Pittsburgh,""1999"",""3"",""-4.0000"""
"Pittsburgh,""1999"",""10"",""12.3333"""
"Pittsburgh,""2000"",""3"",""-1.0000"""
"Pittsburgh,""2000"",""5"",""-4.0000"""
"Pittsburgh,""2000"",""11"",""-5.0000"""
"Pittsburgh,""2000"",""12"",""37.0000"""
"Pittsburgh,""2001"",""6"",""-8.0000"""
"Pittsburgh,""2002"",""5"",""53.0000"""
"Pittsburgh,""2002"",""8"",""-20.0000"""
"Pittsburgh,""2002"",""11"",""-5.0000"""
"Pittsburgh,""2003"",""3"",""12.0000"""
"Pittsburgh,""2005"",""3"",""-3.0000"""
"Pittsburgh,""2005"",""10"",""-14.0000"""
"Pittsburgh,""2006"",""4"",""-10.0000"""
"Pittsburgh,""2006"",""10"",""-1.0000"""
"Pittsburgh,""2006"",""11"",""51.0000"""
"Pittsburgh,""2008"",""10"",""-10.0000"""
"Pittsburgh,""2008"",""11"",""-15.0000"""
"Portland,""1988"",""3"",""20.0000"""
"Portland,""1989"",""1"",""-2.5000"""
"Portland,""1989"",""12"",""4.0000"""
"Portland,""1990"",""2"",""20.0000"""
"Portland,""1990"",""3"",""4.0000"""
"Portland,""1991"",""3"",""8.5000"""
"Portland,""1991"",""5"",""10.0000"""
"Portland,""1992"",""1"",""5.0000"""
"Portland,""1992"",""2"",""-19.0000"""
"Portland,""1992"",""3"",""7.0000"""
"Portland,""1992"",""5"",""-7.0000"""
"Portland,""1992"",""8"",""4.0000"""
"Portland,""1993"",""7"",""-16.0000"""
"Portland,""1995"",""3"",""2.0000"""
"Portland,""1996"",""2"",""-7.0000"""
"Portland,""1996"",""5"",""1.0000"""
"Portland,""1996"",""10"",""0.0000"""
"Portland,""1998"",""2"",""-3.0000"""
"Portland,""1998"",""10"",""21.0000"""
"Portland,""1998"",""12"",""-9.0000"""
"Portland,""1999"",""10"",""-8.0000"""
"Portland,""2000"",""6"",""20.0000"""
"Portland,""2001"",""8"",""-4.0000"""
"Portland,""2001"",""9"",""3.0000"""
"Portland,""2002"",""12"",""-6.0000"""
"Portland,""2003"",""4"",""-11.0000"""
"Portland,""2003"",""12"",""-4.0000"""
"Portland,""2005"",""1"",""-8.0000"""
"Portland,""2005"",""12"",""-15.0000"""
"Portland,""2006"",""5"",""12.0000"""
"Portland,""2006"",""9"",""-0.5000"""
"Portland,""2006"",""11"",""0.0000"""
"Portland,""2007"",""9"",""-9.0000"""
"Portland,""2008"",""6"",""15.0000"""
"Providence,""1987"",""12"",""6.0000"""
"Providence,""1989"",""2"",""48.0000"""
"Providence,""1991"",""1"",""5.0000"""
"Providence,""1991"",""4"",""-2.0000"""
"Providence,""1991"",""8"",""-8.0000"""
"Providence,""1993"",""7"",""-7.0000"""
"Providence,""1995"",""11"",""-2.0000"""
"Providence,""1997"",""8"",""-10.0000"""
"Providence,""1998"",""6"",""-3.0000"""
"Providence,""1998"",""10"",""-29.0000"""
"Providence,""2000"",""11"",""-14.0000"""
"Providence,""2001"",""10"",""-11.0000"""
"Providence,""2004"",""10"",""-3.5000"""
"Providence,""2005"",""5"",""-6.0000"""
"Providence,""2005"",""7"",""-9.0000"""
"Providence,""2007"",""6"",""31.0000"""
"Providence,""2008"",""8"",""43.0000"""
"Pueblo,""1988"",""1"",""8.0000"""
"Pueblo,""1991"",""8"",""-1.0000"""
"Raleigh,""1988"",""7"",""1.0000"""
"Raleigh,""1989"",""7"",""17.0000"""
"Raleigh,""1990"",""5"",""17.0000"""
"Raleigh,""1990"",""10"",""4.0000"""
"Raleigh,""1991"",""5"",""4.0000"""
"Raleigh,""1991"",""8"",""45.0000"""
"Raleigh,""1992"",""5"",""7.0000"""
"Raleigh,""1992"",""6"",""-3.0000"""
"Raleigh,""1992"",""9"",""0.0000"""
"Raleigh,""1992"",""10"",""-12.0000"""
"Raleigh,""1992"",""12"",""9.0000"""
"Raleigh,""1994"",""1"",""-17.0000"""
"Raleigh,""1995"",""1"",""-11.0000"""
"Raleigh,""1995"",""10"",""19.0000"""
"Raleigh,""1996"",""2"",""10.0000"""
"Raleigh,""1997"",""9"",""-18.0000"""
"Raleigh,""1998"",""7"",""12.0000"""
"Raleigh,""1999"",""2"",""2.0000"""
"Raleigh,""1999"",""4"",""-1.0000"""
"Raleigh,""1999"",""6"",""-3.0000"""
"Raleigh,""2002"",""1"",""-20.0000"""
"Raleigh,""2003"",""2"",""-8.0000"""
"Raleigh,""2003"",""5"",""-20.0000"""
"Raleigh,""2003"",""6"",""5.0000"""
"Raleigh,""2003"",""7"",""46.0000"""
"Raleigh,""2003"",""9"",""-4.0000"""
"Raleigh,""2003"",""11"",""14.0000"""
"Raleigh,""2005"",""2"",""21.0000"""
"Raleigh,""2005"",""12"",""14.0000"""
"Raleigh,""2006"",""2"",""-9.0000"""
"Raleigh,""2006"",""6"",""283.0000"""
"Raleigh,""2006"",""10"",""45.0000"""
"Raleigh,""2007"",""1"",""182.0000"""
"Raleigh,""2007"",""2"",""2.0000"""
"Raleigh,""2007"",""4"",""3.0000"""
"Raleigh,""2007"",""7"",""-11.0000"""
"Raleigh,""2007"",""8"",""-10.5000"""
"Raleigh,""2007"",""10"",""-20.0000"""
"Raleigh,""2007"",""11"",""8.0000"""
"Raleigh,""2008"",""2"",""-15.0000"""
"Raleigh,""2008"",""4"",""-9.0000"""
"Raleigh,""2008"",""11"",""-16.0000"""
"Rapid City,""2005"",""7"",""-3.0000"""
"Rapid City,""2006"",""4"",""-35.0000"""
"Redding,""2005"",""3"",""-4.0000"""
"Reno,""1988"",""2"",""-4.0000"""
"Reno,""1988"",""12"",""-7.0000"""
"Reno,""1989"",""6"",""-5.0000"""
"Reno,""1990"",""8"",""2.0000"""
"Reno,""1992"",""1"",""-6.0000"""
"Reno,""1992"",""6"",""-2.0000"""
"Reno,""1992"",""9"",""3.0000"""
"Reno,""1993"",""1"",""36.0000"""
"Reno,""1993"",""2"",""12.0000"""
"Reno,""1995"",""2"",""-2.0000"""
"Reno,""1995"",""11"",""7.0000"""
"Reno,""1996"",""6"",""-11.0000"""
"Reno,""1996"",""8"",""0.0000"""
"Reno,""1996"",""9"",""13.5000"""
"Reno,""1996"",""10"",""1.0000"""
"Reno,""1998"",""1"",""-1.0000"""
"Reno,""1999"",""4"",""7.0000"""
"Reno,""2005"",""8"",""-9.0000"""
"Reno,""2006"",""3"",""-2.0000"""
"Reno,""2007"",""5"",""-21.0000"""
"Richmond,""1987"",""12"",""2.0000"""
"Richmond,""1990"",""7"",""-15.0000"""
"Richmond,""1992"",""8"",""4.0000"""
"Richmond,""1995"",""8"",""-1.0000"""
"Richmond,""1996"",""8"",""-1.0000"""
"Richmond,""1997"",""5"",""-2.0000"""
"Richmond,""1998"",""8"",""-3.0000"""
"Richmond,""2002"",""6"",""-6.0000"""
"Richmond,""2007"",""10"",""-3.0000"""
"Richmond,""2008"",""2"",""-9.0000"""
"Richmond,""2008"",""6"",""-16.0000"""
"Roanoke,""1995"",""9"",""17.0000"""
"Roanoke,""1996"",""4"",""24.0000"""
"Rochester,""1987"",""11"",""15.0000"""
"Rochester,""1989"",""3"",""-6.0000"""
"Rochester,""1989"",""11"",""0.0000"""
"Rochester,""1990"",""7"",""28.0000"""
"Rochester,""1992"",""8"",""-4.5000"""
"Rochester,""1992"",""12"",""16.0000"""
"Rochester,""1993"",""6"",""8.0000"""
"Rochester,""1995"",""11"",""17.0000"""
"Rochester,""1996"",""12"",""47.0000"""
"Rochester,""1998"",""9"",""-21.0000"""
"Rochester,""1999"",""9"",""-17.0000"""
"Rochester,""2002"",""3"",""36.0000"""
"Rochester,""2005"",""1"",""-15.0000"""
"Rochester,""2005"",""8"",""-16.0000"""
"Rochester,""2006"",""12"",""12.0000"""
"Sacramento,""1988"",""7"",""31.0000"""
"Sacramento,""1988"",""9"",""-3.0000"""
"Sacramento,""1992"",""9"",""1.0000"""
"Sacramento,""1993"",""1"",""64.0000"""
"Sacramento,""1993"",""8"",""-13.0000"""
"Sacramento,""1994"",""6"",""-6.0000"""
"Sacramento,""1995"",""1"",""-6.0000"""
"Sacramento,""1995"",""12"",""4.0000"""
"Sacramento,""1996"",""7"",""14.0000"""
"Sacramento,""1996"",""8"",""-8.0000"""
"Sacramento,""1996"",""9"",""84.0000"""
"Sacramento,""1997"",""10"",""3.0000"""
"Sacramento,""1997"",""11"",""7.0000"""
"Sacramento,""1999"",""9"",""3.0000"""
"Sacramento,""1999"",""11"",""14.0000"""
"Sacramento,""2000"",""2"",""-8.0000"""
"Sacramento,""2000"",""9"",""-5.0000"""
"Sacramento,""2002"",""4"",""5.0000"""
"Sacramento,""2002"",""8"",""-9.5000"""
"Sacramento,""2002"",""9"",""17.0000"""
"Sacramento,""2003"",""6"",""-21.5000"""
"Sacramento,""2003"",""8"",""3.0000"""
"Sacramento,""2003"",""9"",""23.0000"""
"Sacramento,""2004"",""4"",""9.0000"""
"Sacramento,""2004"",""6"",""-15.0000"""
"Sacramento,""2005"",""2"",""-7.0000"""
"Sacramento,""2005"",""5"",""-8.0000"""
"Sacramento,""2006"",""10"",""5.0000"""
"Sacramento,""2007"",""5"",""26.0000"""
"Sacramento,""2007"",""7"",""28.0000"""
"Sacramento,""2007"",""12"",""-12.0000"""
"Sacramento,""2008"",""10"",""-15.0000"""
"Sacramento,""2008"",""11"",""15.0000"""
"Saginaw,""1988"",""12"",""0.0000"""
"Saginaw,""1989"",""1"",""-3.0000"""
"Saginaw,""1996"",""5"",""-1.0000"""
"Salt Lake City,""1987"",""12"",""126.0000"""
"Salt Lake City,""1988"",""11"",""-10.0000"""
"Salt Lake City,""1988"",""12"",""6.0000"""
"Salt Lake City,""1989"",""4"",""-3.0000"""
"Salt Lake City,""1989"",""6"",""4.0000"""
"Salt Lake City,""1989"",""11"",""28.0000"""
"Salt Lake City,""1990"",""7"",""7.0000"""
"Salt Lake City,""1990"",""11"",""7.3333"""
"Salt Lake City,""1991"",""1"",""-3.0000"""
"Salt Lake City,""1991"",""9"",""6.0000"""
"Salt Lake City,""1992"",""7"",""1.0000"""
"Salt Lake City,""1995"",""12"",""6.0000"""
"Salt Lake City,""1996"",""1"",""55.0000"""
"Salt Lake City,""1996"",""2"",""8.0000"""
"Salt Lake City,""1996"",""9"",""-1.0000"""
"Salt Lake City,""1996"",""11"",""66.0000"""
"Salt Lake City,""1997"",""5"",""-22.0000"""
"Salt Lake City,""1997"",""8"",""11.5000"""
"Salt Lake City,""1997"",""9"",""14.0000"""
"Salt Lake City,""1997"",""12"",""-17.0000"""
"Salt Lake City,""1998"",""5"",""15.0000"""
"Salt Lake City,""1998"",""7"",""1.0000"""
"Salt Lake City,""1999"",""11"",""-4.0000"""
"Salt Lake City,""1999"",""12"",""0.0000"""
"Salt Lake City,""2000"",""5"",""12.0000"""
"Salt Lake City,""2000"",""9"",""-1.0000"""
"Salt Lake City,""2000"",""12"",""-11.0000"""
"Salt Lake City,""2001"",""6"",""-17.0000"""
"Salt Lake City,""2002"",""8"",""-11.0000"""
"Salt Lake City,""2003"",""8"",""151.0000"""
"Salt Lake City,""2003"",""11"",""1.0000"""
"Salt Lake City,""2004"",""1"",""17.0000"""
"Salt Lake City,""2004"",""2"",""2.0000"""
"Salt Lake City,""2004"",""3"",""5.0000"""
"Salt Lake City,""2004"",""5"",""-2.5000"""
"Salt Lake City,""2004"",""7"",""-12.0000"""
"Salt Lake City,""2004"",""8"",""-5.5000"""
"Salt Lake City,""2004"",""12"",""-15.0000"""
"Salt Lake City,""2005"",""1"",""-2.0000"""
"Salt Lake City,""2005"",""2"",""26.0000"""
"Salt Lake City,""2005"",""6"",""3.0000"""
"Salt Lake City,""2005"",""8"",""0.0000"""
"Salt Lake City,""2005"",""12"",""5.0000"""
"Salt Lake City,""2006"",""5"",""0.0000"""
"Salt Lake City,""2006"",""7"",""16.5000"""
"Salt Lake City,""2006"",""10"",""7.0000"""
"Salt Lake City,""2006"",""12"",""3.0000"""
"Salt Lake City,""2007"",""4"",""-12.0000"""
"Salt Lake City,""2007"",""7"",""-1.0000"""
"Salt Lake City,""2007"",""11"",""19.0000"""
"Salt Lake City,""2008"",""1"",""11.0000"""
"Salt Lake City,""2008"",""2"",""-12.5000"""
"Salt Lake City,""2008"",""6"",""-8.0000"""
"Salt Lake City,""2008"",""7"",""6.0000"""
"Salt Lake City,""2008"",""9"",""-4.0000"""
"Salt Lake City,""2008"",""10"",""10.0000"""
"Salt Lake City,""2008"",""11"",""2.0000"""
"San Angelo,""2007"",""6"",""11.0000"""
"San Antonio,""1987"",""11"",""2.0000"""
"San Antonio,""1988"",""10"",""21.0000"""
"San Antonio,""1988"",""12"",""0.0000"""
"San Antonio,""1989"",""7"",""4.0000"""
"San Antonio,""1989"",""12"",""19.0000"""
"San Antonio,""1990"",""3"",""16.0000"""
"San Antonio,""1990"",""5"",""5.0000"""
"San Antonio,""1991"",""5"",""16.0000"""
"San Antonio,""1992"",""10"",""-7.0000"""
"San Antonio,""1994"",""1"",""2.0000"""
"San Antonio,""1994"",""2"",""3.0000"""
"San Antonio,""1994"",""3"",""33.0000"""
"San Antonio,""1995"",""1"",""-5.0000"""
"San Antonio,""1995"",""2"",""27.0000"""
"San Antonio,""1995"",""8"",""32.0000"""
"San Antonio,""1996"",""6"",""0.0000"""
"San Antonio,""1999"",""5"",""10.0000"""
"San Antonio,""2000"",""1"",""10.0000"""
"San Antonio,""2001"",""3"",""-9.0000"""
"San Antonio,""2002"",""7"",""58.0000"""
"San Antonio,""2003"",""5"",""555.0000"""
"San Antonio,""2003"",""10"",""-10.0000"""
"San Antonio,""2003"",""12"",""11.0000"""
"San Antonio,""2005"",""8"",""8.0000"""
"San Antonio,""2006"",""2"",""23.0000"""
"San Antonio,""2006"",""3"",""3.0000"""
"San Antonio,""2006"",""5"",""-8.0000"""
"San Antonio,""2006"",""11"",""-8.0000"""
"San Antonio,""2008"",""1"",""-3.0000"""
"San Antonio,""2008"",""12"",""-4.0000"""
"San Diego,""1988"",""2"",""15.0000"""
"San Diego,""1989"",""8"",""39.0000"""
"San Diego,""1990"",""1"",""28.0000"""
"San Diego,""1990"",""6"",""-8.0000"""
"San Diego,""1990"",""8"",""-18.0000"""
"San Diego,""1990"",""10"",""5.0000"""
"San Diego,""1991"",""4"",""9.0000"""
"San Diego,""1991"",""7"",""10.0000"""
"San Diego,""1991"",""9"",""-2.0000"""
"San Diego,""1991"",""10"",""22.0000"""
"San Diego,""1992"",""1"",""10.0000"""
"San Diego,""1992"",""3"",""11.0000"""
"San Diego,""1992"",""12"",""7.0000"""
"San Diego,""1994"",""3"",""-3.0000"""
"San Diego,""1994"",""12"",""-8.0000"""
"San Diego,""1995"",""2"",""10.0000"""
"San Diego,""1995"",""3"",""13.0000"""
"San Diego,""1995"",""10"",""25.0000"""
"San Diego,""1996"",""6"",""3.0000"""
"San Diego,""1997"",""4"",""-2.0000"""
"San Diego,""1997"",""6"",""7.0000"""
"San Diego,""1997"",""8"",""-5.0000"""
"San Diego,""1997"",""12"",""-22.5000"""
"San Diego,""1998"",""3"",""-3.0000"""
"San Diego,""1999"",""1"",""2.0000"""
"San Diego,""1999"",""9"",""-4.0000"""
"San Diego,""2000"",""1"",""-15.0000"""
"San Diego,""2000"",""3"",""35.0000"""
"San Diego,""2000"",""6"",""32.0000"""
"San Diego,""2002"",""1"",""-7.0000"""
"San Diego,""2002"",""5"",""0.0000"""
"San Diego,""2002"",""10"",""14.0000"""
"San Diego,""2002"",""12"",""10.0000"""
"San Diego,""2003"",""2"",""0.0000"""
"San Diego,""2003"",""3"",""-11.0000"""
"San Diego,""2003"",""4"",""65.0000"""
"San Diego,""2003"",""6"",""28.0000"""
"San Diego,""2003"",""10"",""0.0000"""
"San Diego,""2004"",""3"",""3.5000"""
"San Diego,""2004"",""9"",""-8.0000"""
"San Diego,""2005"",""2"",""17.0000"""
